ID,label,description
Q3556889,Gemeinde in El Salvador,Verwaltungseinheit von El Salvador
Q1763214,Municipio,"Verwaltungseinheit in vielen spanisch- und portugiesischsprachigen Ländern, sowie in Italien und Rumänien"
Q5098,Provinz von Indonesien,Verwaltungseinheit von Indonesien
Q648681,Verwaltungsbezirk in Serbien,Wikimedia-Liste
Q868893,Departement in der Republik Kongo,Verwaltungseinheit der Republik Kongo
Q695469,Provinz in Mosambik,Verwaltungseinheit von Mosambik
Q378508,Município in Angola,Verwaltungseinheit in Angola
Q1749269,Seirei shitei toshi,kreisfreie Städte (shi) in Japan
Q15092344,Städtisches Gebiet in Norwegen,statistische Einteilung
Q6024226,Metropolgemeinde,Verwaltungsform in einigen Ländern
Q1147395,Bezirk in der Türkei,Landkreis in der Türkei
Q2555896,Gemeinde in Kolumbien,Verwaltungseinheit in Kolumbien
Q163359,Local administrative unit,"in der NUTS-Hierarchie Verwaltungsebene unterhalb von Provinz, Region oder Staat"
Q10571400,Köping,Minderstadt
Q691960,Satellitenstadt,"Stadt, die im Umfeld einer größeren Stadt angesiedelt und in höheren Funktionen von dieser abhängig ist"
Q15623950,Präfektur in Marokko,Verwaltungseinheit von Marokko
Q1952852,Municipio in Mexiko,Verwaltungsbezirk in Mexiko
Q738570,Innenstadt,der innere Teil einer Stadt
Q17601336,Distrikt,Verewaltungseinheit im Vereinigten Königreich
Q558330,Municipio in Kuba,Verwaltungseinheit in Kuba
Q2989398,Gemeinde in Algerien,Verwaltungseinheit von Algerien
Q2881272,Distrikt von Neuseeland,Verwaltungseinheit von Neuseeland
Q1266818,Kreisfreie Stadt in den Vereinigten Staaten,"Stadt in den USA, die keinem County zugehörig ist"
Q3032103,Distrikt in Kolumbien,Verwaltungseinheit in Kolumbien
Q15334,Gmina,Verwaltungseinheit in Polen
Q742313,Sardisches Judikat,unabhängiges sardisches Gebiet im Mittelalter
Q1059478,Machi,kommunale Verwaltungseinheit in Japan
Q1145012,Tokureishi,Großstadt mit Sonderstatus in Japan
Q1530824,Metropolgemeinde,Verwaltungseinheit in Südafrika
Q618123,geographisches Objekt,"Objekt, welches mittels Geodaten eindeutig referenzierbar ist oder war"
Q1008803,Bundesterritorium in Malaysia,Verwaltungseinheit von Malaysia
Q1057504,Region von Äthiopien,Verwaltungseinheit in Äthiopien
Q1062710,Municipio in Bolivien,Verwaltungseinheit von Bolivien
Q2989649,Gemeinde in Senegal,unterste Stufe des Verwaltungsaufbaus in Senegal mit kommunaler Selbstverwaltung
Q1798622,Gouvernement,"Gebiet, das von einem Gouverneur als oberstem Beamten verwaltet wird"
Q1963041,Gemeinde in Moldau,Verwaltungseinheit in Moldau
Q57831,Festung,"durch Wehranlagen stark befestigter Ort, 15.-19. Jahrhundert, Schutz gegen Erstürmung"
Q63209072,Stadt in Kolumbien,Siedlung mit Stadt-Status in Kolumbien
Q2989457,Siedlung städtischen Typs,Verwaltungs- und Gebietseinheit der Sowjetunion
Q2974552,Stadt im US-Bundesstaat New Jersey,Verwaltungseinheit im US-Bundesstaat New Jersey
Q6958514,Nagar Palika,Verwaltungseinheit von Indien
Q817477,Tehsil,Verwaltungseinheit in Pakistan und Indien
Q12131640,Stadt mit Rajon-Bedeutung,Verwaltungseinheit der Ukraine
Q202686,Commonwealth Realm,souveräner Staat innerhalb des Commonwealth of Nations
Q223832,Dominion,Autonomer Staat unter Britischer Souveränität
Q41614,konstitutionelle Monarchie,Staatsform
Q43702,Bundesstaat,"Staat, der aus mehreren Teil- oder Gliedstaaten zusammengesetzt ist"
Q1489259,Supermacht,"Staat, der globale Entwicklungen aufgrund seiner überragenden Fähigkeiten und Potentiale beeinflussen und bestimmen kann und tut"
Q20181813,Kolonialmacht,über Kolonien herrschender Staat
Q179164,Einheitsstaat,Gegenteil von Bundesstaat
Q619610,Sozialstaat,"Staat, der in seinem Handeln nach sozialer Sicherheit und sozialer Gerechtigkeit strebt"
Q206696,Helvetische Republik,"Schweizer Geschichtsperiode, napoleonischer Staat"
Q687554,Bundesvertrag,Völkerrechtlicher Vertrag
Q123480,Binnenstaat,"Land, das keine direkte Verbindung zum Meer hat"
Q4209223,Rechtsstaat,"Staat, der die Staatsgewalt an das „Recht“ bindet"
Q13107770,Archipelstaat,"Staat, der aus einem oder mehreren Archipelen und gegebenenfalls weiteren Inseln besteht"
Q49892,Präsidentielles Regierungssystem,"Regierungssystem, bei dem ein Präsident als Staatsoberhaupt auch die Funktion des Regierungschefs innehat"
Q918240,Britische Kolonien und Protektorate,Wikimedia-Liste
Q672729,Islamische Republik,Staatsform mit Bezug zur Scharia und zur Ulama
Q189898,Emirat,Herrschaftsbereich eines Emirs
Q133156,Kolonie,"Territorium, das unter der Kontrolle eines fremden Staates steht"
Q160016,Mitgliedstaat der Vereinten Nationen,Internationale Organisation zwischen vielen Staaten der Erde
Q474717,Militärorden,Orden für militärische Erfolge und Verdienste
Q244381,Zwergstaat,Staat mit sehr kleiner Landfläche
Q1179466,De-facto-Regime,politikwissenschaftlicher und völkerrechtlicher Begriff eines nicht anerkannten Staates
Q164950,Dynastie,Geschlechterabfolge von Herrschern und ihren Familien
Q5589178,Regime,Begriff für Regelungs- und Ordnungssysteme
Q15893266,ehemalige Entität,nicht länger existierender Gegenstand
Q816829,Periodisierung,Einteilung der Geschichte in Zeitalter oder Zeitabschnitte mit gemeinsamen Merkmalen
Q83311,Perserreich,antikes Großreich der Perser
Q179671,Nationalstaat,auf der Idee und Souveränität der Nation beruhendes Staatsmodell
Q188800,Personalunion,Staatsform
Q190967,Kreuzfahrerstaaten,"mehrere Staatsgruendungen nach dem ersten Kreuzzug, lokaler Bestand von 1098 bis 1302"
Q188063,Lehnswesen,politisch-ökonomisches System der Beziehungen zwischen Lehnsherren und belehnten Vasallen
Q236036,Unionsrepublik,Unionsrepublik der Sowjetunion
Q208164,Marionettenregierung,durch eine fremde Großmacht unterstützte und  eingesetzte Regierung
Q1790360,Kolonialreich,Gesamtheit der Kolonien eines Staates
Q131401,Kalifat,theokratische islamische Regierungsform
Q512187,Bundesstaat,Regierungsform
Q4204060,Islamischer Staat,politisches Konzept
Q1679711,Modellstaat,napoleonischer Staat
Q1093720,Realunion,Staatsform
Q7830262,Township in Myanmar,Verwaltungseinheit von Myanmar
Q681026,Kronland,Länder der Habsburgermonarchie des Kaisertums Österreich
Q187587,Kaiserreich,Herrschaftsform
Q182547,römische Provinz,Verwaltungseinheit des Römischen Reiches
Q234081,Ancien Régime,politisches System
Q329618,deutsche Kolonien und Schutzgebiete,Überseegebiete des Deutschen Kaiserreichs von 1871 bis 1918
Q27925057,Kurfürstentum,Herrschaftsgebiet eines Kurfürsten
Q353344,Grafschaft,Verwaltungseinheit
Q463742,Hochstift,im Heiligen Römischen Reich bis 1803 ein geistliches Territorium
Q79751,Oligarchie,"Herrschaftsform, Herrschaft von Wenigen"
Q50686,Einparteiensystem,"politisches System, in dem eine Partei allein die Regierungsgewalt innehat"
Q34876,Provinz,Verwaltungseinheit eines Staates
Q5473816,Staatsdomäne,Staatseigentum zur Verfügung zum Nutzen des Monarchen
Q4818345,Liste nicht anerkannter historischer Staat,Wikimedia-Liste
Q27096213,geografische Entität,Ort oder Objekt
Q24457356,Historiographes Konzept,"Klasse von Konzepten, die zum Studium der der Geschichte verwendet werden"
Q642379,Politische und soziale Geschichte des Islam,Wikimedia-Geschichts-Artikel
Q946136,byzantinisches Exarchat,byzantinischer Verwaltungsdistrikt
Q1336152,Fürstenstaat,Gruppe von Staaten in Britisch-Indien
Q133311,Stamm,soziale Gruppe
Q13218276,Freie Stadt,"Stadt, die sich selbst verwaltet"
Q734818,Kondominium,gemeinschaftlich ausgeübte Herrschaft mehrerer Herrschaftsträger über ein Gebiet
Q188443,Mikronation,Schein- und Fantasiestaat ohne Anerkennung
Q7695,Mark,Grenzgebiet eines Reiches im mittelalterlichen Europa
Q37739,Feudalismus,"oligarchische Gesellschaftsform des europäischen Mittelalters, Königtum der Neuzeit"
Q518261,Kulturraum,Verbreitungsgebiet einer eingrenzbaren Kultur
Q185441,Mitgliedstaat der Europäischen Union,Unionsmitgliedstaaten
Q179023,Französische Kolonien,von Frankreich regierte Territorien außerhalb des Mutterlands
Q40477,Slawen,Gruppe von Völkern
Q23397,See,von Land umgebenes Stillgewässer mit oder ohne Zu- und Abfluss
Q14811181,Gebiet nicht Teil einer Schweizer Gemeinde,Element der schweizerischen Verwaltungsstruktur
Q102192,Süßwasser,"frei verfügbares Wasser, in dem unabhängig von seinem Aggregatzustand keine oder nur sehr geringe Mengen von Salzen gelöst sind"
Q131681,Stausee,künstlich angelegter See mit Hilfe eines Absperrbauwerks
Q8502,Berg,"Geländeform, die sich über die Umgebung erhebt"
Q8072,Vulkan,"geologische Struktur, die entsteht, wenn Magma an die Oberfläche eines Planeten aufsteigt"
Q15324,Gewässer,in der Natur fließendes oder stehendes Wasser
Q316655,Dreiländereck,"Geografischer Punkt, an dem sich drei Territorien berühren"
Q27345018,Internationales Dreiländereck,Dreiländereck zwischen drei suveränen Staaten
Q169358,Schichtvulkan,"Vulkantyp, grauer Vulkan"
Q35666,Gletscher,aus Schnee hervorgegangene Eismasse
Q207326,Berggipfel,Höchster Punkt eines Berges
Q130003,Wintersportgebiet,"ein zum Skilaufen, Rodeln oder ähnliche Wintersportarten genutztes touristisches Gebiet"
Q77854728,Gruppe von Berggipfeln,"mehrere Berge / Berggipfel, die üblicherweise zusammen beschrieben werden."
Q54050,Hügel,eine Erhebung in einer Landschaft
Q9430,Ozean,größte Meere der Erde
Q6498826,Märtyrer,"Menschen, die für ihre Überzeugungen leiden und ggf. ihren gewaltsamen Tod erdulden."
Q20643955,menschliche Bibelfigur,menschliche Figur im Alten Testament / Hebräische Bibel oder Neuen Testament
Q2189802,Air Transport Auxiliary,britische Organisation
Q127843,Nom de plume,"Name, der anstelle des echten Namen eines oder mehrerer Autoren verwendet wird"
Q2944360,Hundertjähriger,"Person, die das 100. Lebensjahr erreicht hat"
Q61002,Pseudonym,fingierter Name zur Verschleierung der Identität
Q12409870,Holocaustüberlebender,"Person, die den Holocaust überlebte"
Q1862087,Gefangener,Person in Gefangenschaft
Q193934,Taschenbuch,"kleinformatiges Buch mit gewöhnlich weichem Einband, Brochiert siehe Q990683"
Q193955,Hardcover,Buch mit einem festem Einband
Q21191019,japanische Fernsehserie,"Fernsehserie, die in Japan oder von Japanern produziert wurde"
Q1366112,Fernsehdrama,Filmgenre
Q571,Buch,"in sich abgeschlossene Sammlung von Text oder Bildern auf Papier (klassisches Buch), in digitaler Form (E-Book) oder als Tonaufzeichnung (Hörbuch)"
Q3331189,Ausgabe oder Version,"(mit P31 zu verwenden) spezifische Version eines Werks, welche sich aus einer bestimmten Auflage, Adaptierung oder Übersetzung des Werks ergibt; Set von quasi-identischen Exemplaren eines Werks; umfasst frbr:Expression und frbr:Manifestation"
Q384515,Traktat,lehrhafte Abhandlung
Q48498,Bilderhandschrift,"mit Malerei, Ornamenten, Blattgold und farbigen Tinten dekorierte Handschrift"
Q23622,Wörterbuch,"Nachschlagewerk, das Wörter oder andere sprachliche Einheiten in einer meist alphabetisch sortierten Liste verzeichnet"
Q12308638,Gedichtsammlung,Sammlung zusammen veröffentlichter Gedichte
Q14406742,Comicserie,Serie von thematisch zusammenhängenden Comics
Q725377,Graphic Novel,Comic im Buchformat
Q11032,Zeitung,periodisch täglich oder wöchentlich erscheinende Publikation mit aktuellem Inhalt
Q277759,Buchreihe,Serie von Büchern zu einem umrissenen Themenfeld
Q1459574,Handbuch,systematisch geordnete Zusammenstellung eines Ausschnitts des menschlichen Wissens
Q933348,Festschrift,Publikation aus festlichem Anlass
Q20540385,Sachbuch,"Buch, das ein bestimmtes Sachthema für das breite Leserpublikum verständlich darstellt"
Q1391417,Fachlexikon,"Nachschlagewerk, in dem das Wissen eines begrenzten Fachgebiets beschrieben wird"
Q35127,Website,Präsenz eines Anbieters von Telemedien im weltweiten Netz (World Wide Web)
Q5797488,Vampir,fiktive Rasse in den Marvel Comics
Q40434727,Rivalität,Rivalität zwischen zwei Sportmannschaften
Q61220733,Star-Trek-Episode,Folge einer Star-Trek-Fernsehserie
Q653916,Pilot,Folge oder Film zur Einführung einer Fernsehserie
Q506240,Fernsehfilm,"langformatiger Film, der für die Fernsehausstrahlung hergestellt wird"
Q21191270,Folge einer Fernsehserie,einzelne Ausgabe einer Fernsehserie
Q193977,Musikvideo,"Kurzfilm, der ein Musikstück filmisch umsetzt"
Q1385610,Exzerpt,Auszug der wichtigsten Gedanken bzw. Formulierungen eines Textes
Q21664088,Doppelfolge,"Folge einer Fernsehserie, die zwei Standard-Folgen umfasst"
Q24862,Kurzfilm,Gegenstück zum Langfilm ausschließlich über seine Länge
Q229390,3D-Film,"Film, der dem Zuschauer durch stereoskopische Verfahren ein bewegtes Bild mit einem Tiefeneindruck für stereoskopisches Sehen vermittelt"
Q459435,Mockumentary,"fiktionale Dokumentarfilm, der einen echten Dokumentarfilm oder das ganze Genre parodiert"
Q1800833,Rockumentary,Film der dokumentarisch die Geschichte einer Rockband oder eines Musikers erzählt
Q240862,Director’s Cut,Schnittfassung eines Filmes
Q18089617,Knetanimationsfilm,Stop-Motion-Film mit Figuren aus Knetmasse
Q24869,Langfilm,Filmgenre: Film mit längerer Spieldauer
Q3566966,Internetdokumentar,interaktives Medium
Q963099,Remix-Album,Musikalbum mit neu gemixten Versionen
Q1259759,Miniserie,Bezeichnung für eine Fernsehserie mit abgeschlossener Handlung
Q7751682,Serial,Produktionsform von Serien-Kinofilmen
Q20667187,Kurzstummfilm,kurzer Stummfilm
Q17123180,Fortsetzung,"Spielfilm, der die Handlung eines Vorgängerfilms fortführt"
Q28968511,Zeichentrickfilm,"Animationsfilm, dessen Einzelbilder handgezeichnet sind"
Q1030329,virales Video,"Video, das durch Verbreitung durch das Internet populär wurde"
Q134556,Single,Release mit wenigen Musiktiteln
Q231302,Shōnen,Manga-Kategorie
Q2518205,Versionenfilm,Filmproduktionsstrategie
Q37087,Church of Satan,Glaubensgemeinschaft
Q226730,Stummfilm,Tonloser Film
Q209939,Live-Album,"Musikalbum, das mit aufgenommener Musik von Auftritten oder Konzerten bespielt ist"
Q222910,Kompilation,Zusammenstellung von Musikstücken in Zweitverwertung
Q394970,Boxset,Zusammenstellung mehrerer CDs- oder DVDs
Q219557,Kultfilm,"Film, der Kultstatus erlangt hat"
Q25110269,Real-/Animationsfilm,Kombination aus Realfilm und Animationsfilm
Q28968258,Computeranimationsfilm,Filmgenre
Q336144,Episodenfilm,"aus unabhängigen, abgeschlossenen Kurzfilmen bestehender Film"
Q7725310,Mehrteiler,"zusammengehörendes literarisches, musikalisches oder filmisches Werk, das aus mindestens zwei Teilen besteht."
Q105420,Anthologie,Sammlung ausgewählter Werke oder Werkauszüge
Q23739,Seifenoper,serielles Programmformat
Q1711400,Jugendserie,für jugendliches Publikum entwickelte Serie
Q29197,Folgenpremiere,erste Episode einer neuen Folge einer TV-Serie
Q170238,Sitcom,TV-Serien Genre
Q220898,Original Video Animation,direkt für den Videomarkt produzierte Animes
Q237338,Seinen,Manga-Kategorie
Q747381,Light Novel,japanische Romane für jüngere Erwachsene
Q242492,Shōjo,Mangas mit Zielgruppe Teenager-Mädchen
Q7889,Computerspiel,durch implementierte Regeln beschriebenes interaktives elektronisches Spiel
Q581714,Animationsserie,TV-Genre
Q399811,Dorama,Fernsehserie japanischer Produktion
Q526877,Webserie,"für das Internet produzierte, seriell online gezeigte Videoinhalte"
Q11425,Animation,technische Verfahren zur Herstellung von Animationsfilmen
Q1273568,Kinderserie,"TV-Serie, die sich an Kinder richtet"
Q3464665,Staffel,Produktionabschnitt von mehreren Folgen bei Fernsehserien
Q12198,sexuell übertragbare Erkrankung,hauptsächlich durch den Geschlechtsverkehr übertragbare Krankheiten
Q18553248,Bakterielle Infektionskrankheit durch Kommensalen,"ansteckende Erkrankung, die durch kommensale Bakterien ausgelöst wird"
Q18123741,Infektionskrankheit,durch Erreger hervorgerufene Erkrankung
Q182672,Zoonose,von Tier zu Mensch und von Mensch zu Tier übertragbare Infektionskrankheit
Q1928978,Virusinfektion,aktives oder passives Eindringen von Viren in einen Organismus und deren Vermehrung dort
Q2723958,Grippepandemie,"Epidemie eines Grippevirus, die sich weltweit ausbreitet und einen großen Teil der Bevölkerung infiziert"
Q12184,Pandemie,länder- und kontinentübergreifende Ausbreitung einer Krankheit
Q2840,Influenza,Hochansteckende Infektionskrankheit
Q2603200,Virale Lungenentzündung,Virusinfektion der Lunge
Q19000661,Kongestives Herzversagen,Herzversagen mit Blutanstauung
Q18556619,Mittelohrkrankheit,Krankheit
Q5325633,Ohrkrankheit,Krankheit
Q1143025,Mundhöhlenkarzinom,Krankheit
Q917447,Chronisch-entzündliche Darmerkrankungen,Krankheit
Q2397106,Tauopathie,Nervenkrankheit
Q192102,Hautkrebs,Krankheit
Q1755122,neurodegenerative Erkrankung,Gruppe von Störungen des Nervensystems
Q3221083,Motoneuron-Krankheit,Nervenkrankheit
Q2608695,Bewegungsstörungen,Krankheit
Q18558209,Erkrankung des oberen Atemtrakts,Erkrankung des oberen Atemtrakts
Q1983841,virale hepatitis,Krankheit
Q2458539,Hautinfektion,"Hautkrankheiten, die durch Krankheitserreger wie zum Beispiel Bakterien, Pilze, Parasiten oder Viren ausgelöst werden"
Q945238,Mononeuropathia multiplex,Nervenkrankheit
Q727028,bakterielle Infektionskrankheit,durch Bakterien verursachte Krankheit
Q215509,Nosokomiale Infektion,"Infektion, die im Zuge einer Behandlung in einem Krankenhaus oder einer Pflegeeinrichtung auftritt"
Q162272,hämorrhagisches Fieber,mit Blutungen einhergehende Fiebererkrankung
Q3776920,bakterielle Pneumonie,Krankheit
Q3339235,Nervenkrankheit,Krankheit
Q929451,vernachlässigte Krankheit,vor allem in Dritte-Welt-Ländern auftretende Krankheit mit geringer wirtschaftlicher Bedeutung
Q184243,Zeckenstich,Hautpenetration einer Zecke
Q3055380,Enteropathie,Krankheit
Q578994,Wurmerkrankung,Durch Würmer (Parasiten) verursache Erkrankung
Q815753,Filariose,Parasitose durch Vertreter der Filarioidea
Q18555177,Pyelitis,Entzündung des Nierenbeckens
Q156103,Gastroenteritis,entzündliche Erkrankung des Magen-Darm-Traktes
Q3030745,Distomatose,Gruppe von Parasitosen
Q55286823,bakterielle Infektion und Mykose,durch Bakterien und Pilze verursachte Infektionskrankheiten
Q12192,Lungenentzündung,akute oder chronische Entzündung des Lungengewebes
Q1779300,Kollagenose,autoimmune Erkrankung
Q475510,Darmparasitose,Parasitenbefall des Verdauungskanals
Q487837,Kokzidiose,Erkrankung durch Einzeller aus der Gruppe der Kokzidien
Q7356544,Bandwurmbefall des Menschen,parasitäre Infektion
Q12204,Tuberkulose,bakterielle Infektionskrankheit
Q167844,Konjunktivitis,herpetica
Q1186703,demyelinisierende Erkrankung,Nervenkrankheit
Q383126,Krankheitsverlauf,Verlaufsmodus einer Erkrankung
Q8084905,Autoimmunerkrankung,Art von Krankheiten
Q170990,Arthritis,Gelenkentzündung
Q1404470,Felty-Syndrom,Krankheit
Q644318,Vaskulitis,Krankheit
Q205178,Wunderkind,"Mensch, der schon als Kind Fähigkeiten zeigt, die üblicherweise erst im Erwachsenenalter oder gar nicht erreicht werden"
Q10519151,Ehrenmitglied,"Mitgliedschaft in einer wissenschaftlichen oder künstlerischen Akademie aufgrund einer Ehrung, nicht aufgrund wissenschaftlicher Leistungen"
Q3046146,Ehepaar,"zwei Menschen, die miteinander verheiratet sind"
Q9212979,Musikduo,"zwei Musiker, die miteinander arbeiten"
Q1792372,Kunstfigur,"fiktionale Figur, die nahezu alle Attribute einer lebenden Person besitzen kann"
Q10798782,Fernsehschauspieler,"Schauspieler, der in Fernsehfilmen und -serien auftritt"
Q183945,Musikproduzent,Leiter der Musikaufnahme im Tonstudio
Q215048,Supergroup,"Pop- oder Rockband, deren Mitglieder zuvor bereits in anderen, oft sehr bekannten Bands erfolgreich waren"
Q281643,Trio,"Gruppe, die aus drei Musikern besteht"
Q1135557,Quartett,Musikensemble aus vier Musikern
Q641066,Girlgroup,Popgruppe mit weiblichen Mitgliedern
Q8436,Familie,"durch Partnerschaft, Heirat oder Abstammung begründete, kleinste Lebensgemeinschaft"
Q6581097,männlich,Mensch mit männlichem Geschlecht (Verwendung mit P21)
Q2707384,Musikprojekt,"Projekt, in dem Musik entwickelt / gespielt wird"
Q239582,Sinfonieorchester,Klangkörper zur Wiedergabe von Orchesterwerken
Q2470540,Kammerorchester,kleinerer instrumentaler Klangkörper
Q216337,Boygroup,Popgruppe mit ausschließlich männlichen Mitgliedern
Q7229089,Popduo,Popgruppe mit genau zwei Mitgliedern
Q19201596,Rundfunksinfonieorchester,Sinfonieorchester eines Rundfunksenders
Q7623897,All-Female Band,"Musikgruppe, die ausschließlich aus Frauen besteht"
Q14073567,Geschwisterpaar,Verwandtschaftsgrad
Q15851525,Terzett,Musikensemble aus drei Sängern
Q18127,Plattenlabel,Abteilung eines Tonträgerunternehmens
Q131186,Chor,Gemeinschaft von Singenden
Q19832242,Gesangsduo,"Musikduo, in dem beide Mitglieder singen"
Q2088357,Ensemble,in der Musik eine kleinere Gruppe von Ausführenden
Q622425,Nachtclub,"Vergnügungsbetrieb, der bis spät in die Nacht oder bis zum frühen Morgen geöffnet ist"
Q1542343,Independent-Label,unabhängiges Musiklabel
Q24229398,Vermittler/Vetreter,"Entität, die Aktionen ausführen kann"
Q167270,Marke,Kennzeichnung von Produkten eines Unternehmens
Q334453,Abteilung,"Zusammenfassung mehrerer Stellen, welche gemeinsame oder direkt zusammenhängende Aufgaben erfüllen"
Q746369,Tonstudio,"Einrichtung zur Aufnahme von Audio (Musik, Radio, Hörspielen)"
Q1917775,Musikverlag,Unternehmen eines Musikverlegers
Q169534,Division,militärischer Großverband geführt in Korps
Q1001388,Budget-Label,Art von Plattenlabels
Q12540664,Distributor,"Verteiler von Gütern, Großhändler, Filmverleiher"
Q1824338,Musikzeitschrift,Zeitschrift über Musik und Musikkultur
Q43060,Online-Musikdienst,Verkauf von Musik im Internet
Q17558136,YouTube-Kanal,Veröffentlicher von YouTube-Videos
Q867147,Distributionspolitik,alle Entscheidungen und Vertriebsaktivitäten auf dem Weg eines Produktes oder einer Dienstleistung vom Anbieter zum Kunden oder Anwender
Q1660312,Major-Label,"Unternehmen, das zur Gruppe der marktführenden Musiklabels gerechnet wird"
Q11780435,Monatsblatt,monatlich erscheinende Zeitschrift
Q737498,akademische Zeitschrift,Fachzeitschrift über Themen aus  verschiedenen wissenschaftlichen Disziplinen
Q5633421,wissenschaftliche Zeitschrift,"Zeitschrift, die regelmäßig wissenschaftliche Forschungsergebnisse veröffentlicht"
Q2065227,Amtsblatt,behördliches Mitteilungsblatt
Q2747456,Prinz,"Adels-Titel, männliches Mitglied der Königsfamilie"
Q784251,Heros,kultisch verehrte Heldenfigur in der Antike
Q162244,Held,"Person mit besonders herausragenden Fähigkeiten oder Eigenschaften, die zu Heldentaten treiben"
Q380093,Filmhochschule,Einrichtung zur beruflichen Ausbildung für Film- und Fernsehschaffende
Q23005231,performatischen Arten Schule,"Schule für die performatischen Arten, solch wie Theatre und Dance"
Q383092,Kunsthochschule,künstlerische bzw. künstlerisch-wissenschaftliche Hochschule
Q2143781,Schauspielschule,Bildungseinrichtung zur Ausbildung von Berufsschauspielern
Q137773,Ku,"Stadtbezirk, Verwaltungseinheit in einigen Großstädten in Japan"
Q190752,oberstes Gericht,letztes Glied eines Instanzenzuges
Q414147,Akademie der Wissenschaften,Gelehrtengesellschaft und eine Einrichtung zur Förderung wissenschaftlicher Forschung
Q162633,Akademie,"gelehrte Gesellschaft, Einrichtung für Forschung, Lehre, Bildung oder Ausbildung"
Q1797187,Künstlerverein,Zusammenschluss von Künstlern
Q7328910,Kunstsammlung,"Sammlung von Kunstwerken, z.B. in einem Museum oder einer Galerie"
Q1110992,Lukasgilde,Malerzunft
Q684740,Immobilie,Grundstück oder Bauwerk
Q18674739,Veranstaltungsort,"Ort, an dem Veranstaltungen stattfinden"
Q33506,Museum,"Institution, die Sammlungen ausstellt"
Q748019,wissenschaftliche Gesellschaft,natur- oder geisteswissenschaftliche Fachgesellschaft
Q1046088,Ruhmeshalle,"Ort, wo bedeutender Persönlichkeiten gedacht wird"
Q214183,Geheimpolizei,Zusammenführung aus Polizei und Nachrichtendienst
Q6589202,Innenministerium,"Ministerium einer Regierung, das sich mit Fragen der Innenpolitik beschäftigt"
Q392376,Kunstgewerbeschule,künstlerische Ausbildungsstätten mit dem Schwerpunkt im Bereich der angewandten Kunst
Q897285,Landschaftsverband,"kommunaler Zusammenschluss in Nordrhein-Westfalen und Niedersachsen, Deutschland"
Q1110684,Standesvertretung,Vertretung akademischer Berufe in Form einer eigenen beruflichen Organisation
Q464980,Ausstellung,Vorbereitung sowie das öffentliche Zeigen von Gegenständen
Q1418640,Gebietskörperschaft,Körperschaft des öffentlichen Rechts in Deutschland
Q1802758,Landeswohlfahrtsverband,deutsche Organisation
Q16831714,Regierungsgebäude,Sitz einer Regierung
Q896375,Bundesministerium,einem Bundesminister zugeordnete oberste Bundesbehörde
Q1802122,Landesbehörde,Behörde eines deutschen Bundeslandes
Q1241288,Wirtschaftsministerium,"Ministerium einer Regierung, das sich mit Fragen der Wirtschaftspolitik beschäftigt"
Q19973795,Energieministerium,"Ministerium einer Regierung, das sich mit Fragen der Energiepolitik beschäftigt"
Q1940786,Mittlerorganisation,"Vereinigung, die im Rahmen eines Regierungsauftrages eigenständig tätig ist"
Q773668,Open-Access-Zeitschrift,"wissenschaftliche Fachzeitschrift, die dem Leser nach den Prinzipien des Open Access kostenfrei zur Verfügung steht"
Q12020836,Fachwerkhaus,"Haus mit tragendem Gerüst aus Holz, gefüllt mit einem Holz-Lehm-Verbund oder Ziegelwerk"
Q917182,Militärakademie,"Lehreinrichtung zur Aus-, Weiter- und Fortbildung vornehmlich von Offizieren"
Q2772772,Kriegsmuseum,Museum zur Geschichte der Kriegführung
Q1752939,unabhängige Behörden der Vereinigten Staaten,durch den Kongress per Gesetz eingerichtete Behörden
Q1005420,Bundesamt,deutsche Bundesbehörde
Q178885,Gottheit,übernatürliches Wesen
Q4271324,mythische Figur,fiktiver Charakter in einer mythologischen Geschichte
Q9163,Polytheismus,religiöse Verehrung einer Vielzahl von Göttern oder Geistern
Q47280,abrahamitische Religionen,"Judentum, Christentum und Islam"
Q2325038,Staatskirche,"christliche Religionsgemeinschaft, die in einem Staat zur offiziellen Religion bestimmt wurde"
Q6957341,Weltreligion,Religion mit hoher Anzahl von Anhängern oder überregionaler Verbreitung
Q33433,444,Jahr
Q209928,Madhhab,Lehre von Rechtsnormen im sunnitischen Islam
Q20011081,reformiert,reformierte oder protestantische Kirche in der Schweiz
Q51623,Bibelkanon,Klassifikation historischer Schriftzeugnisse
Q179461,heilige Schrift,Text mit normativer Funktion für eine Religion
Q95074,fiktive Figur,"erfundene Personen z. B. aus Erzählungen, Gemälden, Romanen, Filmen oder Videospielen"
Q22074477,fiktiver Cyborg,fiktives Mischwesen aus lebendigem Organismus und Maschine
Q28816538,Flugzeugkomponente,Bauteil eines  Flugzeuges
Q623109,Liga,Wettkampfklasse bei Mannschaftssportarten
Q2992826,Conference,Einteilungen der Mannschaften im Sport
Q15986354,Basketballverband,Sportverband für Basketball
Q18608583,wiederkehrendes Sportereignis,"Sportereignis, das sich in einem bestimmten Interval wiederholt"
Q20653564,Groupe Sportif II,Radsportteam
Q382927,UCI ProTeam,professionelles Radsportteam (2005-2019)
Q1756006,UCI Continental Team,internationales Radsportteam
Q20653563,Groupe Sportif I,Radsportteam
Q20653566,Groupe Sportif III,Radsportteam
Q989470,Clan,E-Sport-Begriff
