ID,label,description
Q250975,Álvaro Figueroa Torres,Ministerpräsident von Spanien
Q96028,Karl Gustav Vollmoeller,"deutscher Kosmopolit, als Lyriker dem George-Kreis zugehörig"
Q455722,Paulette Cooper,US-amerikanische Kritikerin der Scientology-Kirche und Buchautorin
Q170800,Pedro Calderón de la Barca,spanischer Dramatiker
Q2118320,Alexander Nikolajewitsch Iwanow,russischer Unternehmer und Kunstsammler
Q1826250,Lindon Bates,US-amerikanischer Ingenieur und Autor
Q36740,Aung San Suu Kyi,"Politikerin aus Myanmar, Friedensnobelpreis 1991"
Q4488,Clancy Brown,US-amerikanischer Schauspieler
Q87033,Benjamin Trinks,deutscher Nachwuchsschauspieler und Synchronsprecher
Q256121,Rumänische Kommunistische Partei,Politische Partei Rumäniens; in den Jahrer 1947‐1989 ‐ regierende und einzige Patei
Q64529,Boniswil,Gemeinde in der Schweiz
Q57955,Stollberg/Erzgeb.,"Große Kreisstadt im Erzgebirgskreis, Sachsen, Deutschland"
Q284206,Emma Wiklund,schwedische Schauspielerin
Q959345,"David Lipsey, Baron Lipsey",britischer Politiker (Labour)
Q41528,Arlene Harris,US-amerikanische Schauspielerin
Q133665,Marla Gibbs,US-amerikanische Schauspielerin
Q301049,Winter’s Bone,Film von Debra Granik (2010)
Q827434,Bert Rebhandl,österreichischer Journalist
Q121031,Daniel Ammann,Schweizer Journalist und Buchautor
Q239565,Tomomi Kahala,japanische J-Pop-Sängerin und Musical-Schauspielerin
Q680605,Thomas Allen,US-amerikanischer Politiker
Q115363,Sybil Werden,deutsche Schauspielerin und Tänzerin
Q263460,Das Todesspiel,Film von Buddy Van Horn (1988)
Q497962,Michael von Tschernigow,urkainischer Fürst und Heiliger der ukrainisch-orthodoxen Kirche
Q86280,Simone Hanselmann,deutsche Schauspielerin
Q102143,Johannes Christian Eugen Lehmann,"deutscher Politiker, MdHB, Senator und Bürgermeister"
Q338396,Rosanna DeSoto,US-amerikanische Schauspielerin
Q8159,Paul Bocuse,"französischer Koch, Gastronom und Kochbuchautor"
Q127043,Garmisch-Partenkirchen,Gemeinde in Oberbayern
Q211696,Keith Moon,britischer Musiker
Q700570,Nationalkomitee Freies Deutschland,deutsche Organisation
Q267138,Yahoo Serious,australischer Entertainer
Q920574,Britt Arenander,"schwedische Schriftstellerin, Übersetzerin und Journalistin"
Q65460,Joseph von Radowitz,"preußischer General, Diplomat und Politiker"
Q734,Guyana,Staat in Südamerika
Q164624,George Dzundza,US-amerikanischer Schauspieler
Q62,San Francisco,Metropole im US-Bundesstaat Kalifornien
Q1003082,Rahway,Stadt im US-Bundesstaat New Jersey
Q74268,Bernhard Vogel,"deutscher Politiker (CDU), ehemaliger Ministerpräsident von Rheinland-Pfalz und Thüringen"
Q12479,Zahlentheorie,Teilgebiet der Mathematik
Q215447,CM Punk,US-amerikanischer Wrestler
Q355566,Jacob Lawrence,US-amerikanischer Maler
Q70819,Heinrich Zöllner,"deutscher Komponist, Dirigent und Librettist"
Q249361,James V. Hansen,US-amerikanischer Politiker
Q95574,Johanna Wanka,deutsche Mathematikerin und Politikerin
Q2545477,Walter Marcard,deutscher Ingenieur und Hochschullehrer
Q231182,Kelly Osbourne,britische Musikerin
Q55207,Nikita Sergejewitsch Michalkow,"russischer Schauspieler, Filmregisseur, Drehbuchautor und Filmproduzent"
Q451496,"Am Tag, als der Regen kam",Film von Gerd Oswald (1959)
Q2421745,Erdbeben-Inferno: Wenn die Welt untergeht,Fernsehfilm
Q328315,Cary Guffey,US-amerikanischer Schauspieler
Q319174,Abenteuer in Panama,Film von John Huston und Vincent Sherman
Q1784139,Sam Totman,Gitarrist
Q108995,Egon Vaupel,"deutscher Politiker, Marburger Oberbürgermeister"
Q234928,James Tiptree junior,US-amerikanische Science-Fiction-Schriftstellerin
Q548960,David Graham Phillips,US-amerikanischer Schriftsteller und Journalist
Q208546,César Cui,"Ingenieur, russischer Komponist und Musikkritiker"
Q3343745,Norman Beaulieu,kanadischer Ingenieur
Q437289,Dalmacio Vélez Sársfield,argentinischer Anwalt und Politiker
Q981256,Alexandre Astruc,"französischer Filmregisseur, Drehbuchautor und Schriftsteller"
Q128967,Edward Heath,britischer Premierminister
Q974366,Gérard Huet,französischer Informatiker
Q211987,Jon Stewart,"US-amerikanischer Comedian, Schauspieler, Schriftsteller und Produzent"
Q105234,Peter Spahn,"deutscher Jurist und Politiker (Zentrum), MdR"
Q291874,Ayda Field,US-amerikanische Schauspielerin
Q76582,Die Schachspieler,indischer Film
Q1235,Giovanni Leone,6. Präsident der Republik Italien
Q92804,Donald Norman,US-amerikanischer Kognitionswissenschaftler und Usability-Spezialist
Q108914,Hubert Gindert,deutscher Ökonom
Q741508,Gentry Lee,US-amerikanischer Science-Fiction Autor
Q256466,Capucine,französische Schauspielerin
Q19963799,Karina Raeck,Künstlerin
Q1681705,Jan De Winne,belgischer Flötist und Flötenbauer
Q3246321,Bruce Greyson,amerikanischer Psychiater und Neurowissenschaftler
Q274321,Katja Kean,dänische Pornodarstellerin
Q1266110,Jules Jaluzot,französischer Unternehmer und Politiker
Q120881,Evi Allemann,Schweizer Politikerin (SP)
Q118115,Martin Patzelt,"deutscher Politiker, Oberbürgermeister der Stadt Frankfurt"
Q137754,Once,Film von John Carney (2006)
Q174210,Julio Cortázar,argentinischer Schriftsteller
Q467796,Nathacha Appanah,mauritische Schriftstellerin und Journalistin
Q254038,Nichelle Nichols,US-amerikanische Schauspielerin und Sängerin
Q107837,Wolf Ackva,deutscher Schauspieler und Synchronsprecher
Q522437,Magdalena Matte,chilenische Politikerin
Q459786,Frank Faylen,US-amerikanischer Schauspieler
Q274204,Susan Anton,US-amerikanische Schauspielerin
Q794705,Joseph R. Bodwell,US-amerikanischer Politiker
Q1399544,William Delbert Gann,"US-amerikanischer Unternehmer, Börsenhändler und Autor"
Q59434,Louai al-Atassi,syrischer General und Politiker
Q20071,Glauchau,"Große Kreisstadt im Landkreis Zwickau, Sachsen, Deutschland"
Q318159,Abe Laboriel junior,US-amerikanischer Studioschlagzeuger
Q1602387,Helge Leiberg,deutscher Maler
Q449290,Alvin Youngblood Hart,US-amerikanischer Blues-Musiker
Q160456,Angela Davis,"US-amerikanische Bürgerrechtlerin, Soziologin und Schriftstellerin"
Q267070,Jazmine Sullivan,US-amerikanische R&B-Sängerin
Q85423,Josef Edmund Jörg,"deutscher Politiker (Zentrum), MdR"
Q3701621,Mickey Lewi,israelischer Politiker
Q179023,Französische Kolonien,von Frankreich regierte Territorien außerhalb des Mutterlands
Q60684,Novalis,deutscher Dichter der Frühromantik
Q228832,Julija Olegowna Wolkowa,russische Sängerin und Schauspielerin
Q1634794,Rhymesayers Entertainment,US-amerikanisches Musiklabel
Q76980,Josef Ganz,deutscher Ingenieur (1898-1967)
Q4369485,Jewgraf Iwanowitsch Pokussajew,Literaturwissenschaftler (1909-1977)
Q171986,John Nicholson,Autorennfahrer und Rennwagenkonstrukteur
Q291183,Joseph Wood Krutch,"US-amerikanischer Kritiker, Naturwissenschaftler und Schriftsteller"
Q239838,Yvette Guilbert,französische Sängerin und Schauspielerin
Q219563,University of Washington,Universität in den Vereinigten Staaten
Q225629,Leo Watson,amerikanischer Jazz-Sänger und Pianist
Q317643,Marcos Pontes,brasilianischer Raumfahrer und Politiker
Q438837,William Henry Fry,US-amerikanischer Komponist und Musikkritiker
Q100514,Wilhelm Banse,"deutscher Journalist und Politiker (SPD), MdB"
Q86289,Alice Rühle-Gerstel,deutsche Schriftstellerin (1894-1943)
Q98723,Hellmut Diwald,deutscher Historiker und Publizist
Q24301991,Christopher Robin,Film von Marc Forster (2018)
Q163747,Felix Salten,österreichischer Schriftsteller
Q5359,Vitalis von Blois,französischer Dichter
Q555147,David Rousset,französischer Journalist und politischer Aktivist
Q140393,James Hunt,britischer Automobilrennfahrer (1947-1993)
Q1451285,Julian Cole,US-amerikanischer Mathematiker
Q400341,Micheil Gelowani,sowjetischer Schauspieler und Regisseur
Q1635481,Hugo Neumann,österreichischer Jurist und Schriftsteller
Q58145,Mourad Medelci,algerischer Politiker und Außenminister
Q662729,Person des öffentlichen Lebens,"unbestimmter Zivilrechtsbegriff, der das Recht auf Privatsphäre, die Zulässigkeit von Äußerungen in der Berichterstattung und das Recht am eigenen Bild beeinflusst"
Q231998,Zwei Brüder,Film von Jean-Jacques Annaud
Q1553197,Sergei Nikiforowitsch Wassilenko,russischer Komponist und Dirigent
Q1873735,Lucky Wray,US-amerikanischer Country- und Rockabilly-Musiker
Q693194,Napalm Records,österreichisches Musiklabel
Q3520383,The Congress,Film von Ari Folman (2013)
Q8738,Meißen,"Große Kreisstadt im Landkreis Meißen, Sachsen, Deutschland"
Q64364,Johann Wilhelm Ludwig Gleim,Dichter der Aufklärungszeit
Q12749,Kazimierz Bein,"Polnischer Augenarzt, Lexikograf, Übersetzer und Esperantist"
Q241591,Morgan York,US-amerikanische Schauspielerin
Q104859,Michael Collins,US-amerikanischer Astronaut und Testpilot
Q469977,Maria Solheim,norwegische Musikerin
Q710704,Matsutarō Shōriki,japanischer Judoka und Politiker
Q49255,Tampa,Stadt in Florida
Q100520,Wilhelm Weigand,deutscher Dichter und Schriftsteller
Q11631,Raumfahrer,Teilnehmer an einer bemannten Expedition in den Weltraum
Q449062,Barbara Windsor,britische Schauspielerin
Q121301,Michèle Künzler,Schweizer Politikerin
Q202923,"Michael Bishop, Baron Glendonbrook",britischer Geschäftsmann und Life Peer
Q465105,Willie Mitchell,US-amerikanischer Soul-Musiker und Produzent
Q87097,Aglaja Brix,deutsche Schauspielerin
Q180774,Dystopie,negativer Zukunftsentwurf in fiktionalen Erzählungen
Q494655,Andrea Parkins,US-amerikanischer Jazzmusikerin
Q501766,Murfreesboro,"Stadt in Tennessee, USA"
Q770441,William Seward Burroughs I.,US-amerikanischer Unternehmer
Q284087,Ida Kamińska,polnisch-jüdische Schauspielerin
Q57274,Yoweri Museveni,ugandischer Staatspräsident
Q728728,Eric Griffin,US-amerikanischer Bassist der Horror-Punkband Murderdolls
Q87284,Kurt Grelling,"deutscher Mathematiker, Logiker und Philosoph"
Q113782,Konstantin Graudus,deutscher TV- und Filmschauspieler
Q48923,Genthod,Gemeinde in der Schweiz
Q60467,Itokawa Hideo,japanischer Raketentechniker
Q661916,Nyugat,ungarische Literaturzeitschrift
Q2674098,Albert Thys,Offizier und Generaldirektor der Kongo-Eisenbahn
Q1710864,Judah Touro,amerikanisch-jüdischer Geschäftsmann und Philanthrop
Q93764,Liese Prokop,österreichische Sportlerin und Politikerin
Q213229,Robert Trujillo,US-amerikanischer Metalmusiker
Q93157,Eugene O’Neill,US-amerikanischer Dramatiker (1888-1953)
Q602137,Antonio García Gutiérrez,"spanischer Dichter, Dramenautor und Librettist"
Q62414,Rudolf Augstein,"deutscher Journalist, Verleger, Publizist und Politiker (FDP), MdB"
Q466788,Jeanne-Marie Leprince de Beaumont,französische Romancière und Autorin
Q18446,Dalibor Brozović,kroatischer Linguist
Q30868,Peter Kleist,deutscher politischer Schriftsteller und Diplomat
Q11675,Eliot Spitzer,US-amerikanischer Politiker
Q4188700,Larissa Georgijewna Sacharowa,russische Wissenschaftlerin
Q54231,Fairfield County,County im US-Bundesstaat Connecticut
Q64860,Kirchberg,Gemeinde im Kanton St. Gallen in der Schweiz
Q192515,Jason Mraz,US-amerikanischer Musiker
Q981981,Hugh MacDiarmid,schottischer Dichter
Q64781,Erich Klausener,"deutscher Jurist, Vertreter des deutschen politischen Katholizismus (1885-1934)"
Q5682,Miguel de Cervantes,"spanischer Schriftsteller, Dichter und Dramatiker"
Q535290,Marianne Mikko,"estnische Politikerin, MdEP"
Q1353851,Fjodor Pirozki,russischer Ingenieur und Offizier
Q86943,Michael Baumgarten,"deutscher Theologe und Politiker, MdR"
Q105509,Wilhelm Büchner,"deutscher Apotheker, Chemiker, Fabrikant und Politiker (DFP), MdR"
Q109053,Art Tatum,US-amerikanischer Jazz-Pianist
Q2451677,Andrew Gower,britischer Computerspielentwickler
Q982869,John Tengo Jabavu,südafrikanischer Politiker und Publizist
Q1044292,Carole FitzPatrick,US-amerikanische Opernsängerin
Q67315,Gams SG,"Gemeinde im Kanton St. Gallen, Schweiz"
Q446445,Grete Faremo,norwegische Verteidigungsministerin
Q5043,Christentum,Weltreligion
Q637865,Bomfunk MC’s,finnische Band
Q610689,Tor Nørretranders,dänischer Sachbuchautor und Wissenschaftsjournalist
Q69188,Hombrechtikon,Gemeinde in der Schweiz
Q204296,Air New Zealand,Nationale Fluggesellschaft Neuseelands
Q95281,Gregor Brück,Politiker und sächsischer Kanzler der Reformationszeit
Q129119,Ruslana Lyschytschko,ukrainische Sängerin
Q99592,Adam Brand,deutscher Kaufmann und Forschungsreisender
Q128576,Diana Cooper,"britische Schauspielerin, Schriftstellerin und Persönlichkeit der Londoner High Society"
Q1450019,Klaus Karl-Kraus,deutscher Kabarettist
Q116074,Adrian Amstutz,Schweizer Unternehmer und Politiker
Q278550,Begegnung des Schicksals,Film von Sydney Pollack (1999)
Q154195,Königreich Bayern,historischer Staat
Q4137,Elsa Triolet,russisch-französische Schriftstellerin
Q1229025,Typograf,Ausbildungsberuf im Druckhandwerk und in der papierverarbeitenden Industrie
Q155700,Chris Brown,"US-amerikanischer Musiker, Songwriter, Tänzer, Schauspieler und Rapper"
Q726147,J-Kwon,US-amerikanischer Rapper
Q98445,Christian Siegfried von Plessen,"dänischer Hofmarschall, Geheimer Rat und Präsident der Rentenkammer"
Q203674,Pierre Klossowski,"französischer Schriftsteller, Übersetzer und Maler"
Q513274,Dawn Robinson,US-amerikanische Sängerin
Q2157135,Robert Francis Fairlie,britischer Ingenieur und Erfinder im Eisenbahnbau
Q596438,Nico Orengo,"italienischer Schriftsteller, Dichter und Journalist"
Q111072,Willy Pöge,"deutscher Unternehmer, Pferde-, Rad- und Motorsportler"
Q97152,Ann-Kathrin Kramer,deutsche Schauspielerin und Autorin
Q49936,Yoshihisa Inoue,japanischer Politiker
Q1547,Flughafen Lyon Saint-Exupéry,Flughafen in Frankreich
Q124983,Hugo von Wilamowitz-Moellendorff,"deutscher Verwaltungsjurist, Gutsbesitzer und Politiker"
Q1427223,Ryan Delahoussaye,US-amerikanischer Musiker
Q706764,Popol Vuh,deutsche Band
Q70633,Monteceneri,Gemeinde in der Schweiz
Q1531040,Glenn Barber,US-amerikanischer Country- und Rockabilly-Musiker
Q443399,Floyd Davis,US-amerikanischer Rennfahrer
Q2397293,Andrei Medardowitsch Sajontschkowski,Russischer Militärhistoriker
Q9909,Bussum,"Ort in den Niederlanden, Provinz Nordholland"
Q219317,Universität Pavia,Universität in Italien
Q438355,Chely Wright,US-amerikanische Country-Sängerin
Q441130,Kattis Ahlström,schwedische Moderatorin und Journalistin
Q928619,Philippe Dana,"französischer Journalist, Produzent und Moderator"
Q34296,Woodrow Wilson,"US-amerikanischer Politiker, 28. Präsident der Vereinigten Staaten (1913-1921)"
Q105954,Grete Weiskopf,deutsche  Kinder- und Jugendbuchautorin
Q85561,Ulrich Stockmann,"deutscher Politiker, MdV, MdB, MdEP"
Q1373788,Jean Désiré Artôt,belgischer Hornist
Q85729,Rudolf Martin,deutscher Schauspieler
Q389004,Fürstentum Walachei,historischer Staat
Q19825,Cecil Rhodes,Gründer des Staates Rhodesien
Q119091,Ewelina Nowicka,polnische Violinistin & Komponistin
Q205413,Omega Doom,Film von Albert Pyun (1996)
Q467711,SWAPO,namibische Partei
Q88223,Herbert Feuerstein,deutscher Kabarettist und Entertainer
Q43499,Erasmus von Rotterdam,niederländischer Humanist
Q954471,Horacio Álvarez Mesa,spanischer Politiker
Q1874228,Ludwig Binder,"deutscher Elektroingenieur, Forscher"
Q704639,Rodolfo Neri Vela,mexikanischer Astronaut
Q106270,Richard Hey,deutscher Kriminalschriftsteller und Hörspielautor
Q686386,Stolberg,Ortsteil der Gemeinde Südharz
Q355843,Sławomir Skrzypek,"polnischer Ökonom, Präsident der polnischen Zentralbank"
Q180083,Menton,französische Gemeinde am Mittelmeer an der Grenze zu Italien
Q345531,W. Averell Harriman,"US-amerikanischer Politiker, Geschäftsmann und Diplomat"
Q254527,Monica Zetterlund,schwedische Sängerin und Schauspielerin
Q193052,Pau Gasol,spanischer Basketballspieler
Q347408,Christopher Gorham,US-amerikanischer Schauspieler
Q132671,Pau,französische Gemeinde
Q100687,Friedrich Dulk,"deutscher Pharmazeut, Chemiker und Hochschullehrer"
Q274013,Jane Holzer,US-amerikanische Schauspielerin
Q2749496,Carlos Solchaga Catalán,spanischer Politiker
Q368928,Csongor Kassai,ungarischer Schauspieler aus der Slowakei
Q115614,Toni Brunner,Schweizer Politiker
Q705694,Berlin Alexanderplatz,Miniserie von Rainer Werner Fassbinder (1980)
Q769446,Van Nuys,"Stadtteil von Los Angeles, Kalifornien, Vereinigte Staaten"
Q589236,Carles Bosch,spanischer Filmregisser und Drehbuchautor
Q183151,Adam Brodecki,polnischer Eiskunstläufer
Q1223743,Dietrich Geldern,deutscher Jazzmusiker
Q72248,Vitry-sur-Seine,französische Gemeinde
Q813052,Beat Balzli,Schweizer Journalist
Q92157,Hermann zu Solms-Hohensolms-Lich,deutscher Standesherr und Politiker
Q1239406,Don Peake,US-amerikanischer Musiker
Q117582,Gérard Crombac,Schweizer Motorsportjournalist
Q88887,Ursula Buschhorn,deutsche Schauspielerin
Q168035,Patrick Aherne,britischer Schauspieler
Q1498245,Marco Carola,"italienischer DJ, Produzent und Remixer"
Q178881,George Rockingham Gilmer,US-amerikanischer Politiker
Q200299,Alles über Eva,Film von Joseph L. Mankiewicz (1950)
Q62766,Jay-Z,US-amerikanischer Rap-Musiker
Q90459,Rolf Kalmuczak,deutscher Schriftsteller
Q1893008,Marcel Dalio,französischer Schauspieler
Q444983,Maria Caroline Gibert de Lametz,Fürstin von Monaco
Q10321277,Luís Archer,"portugiesischer Wissenschaftler, Schriftsteller und katholischer Priester"
Q101070,Carl von Ewald,"deutscher Reichsgerichtsrat, hessischer Regierungschef"
Q121915,Kurt von Burgsdorff,"deutscher Verwaltungsbeamter, Nationalsozialist"
Q1452281,Fred Estby,schwedischer Musiker und Musikproduzent
Q299974,Aleksandar Berček,serbischer Schauspieler
Q91357,Birger Lüssow,"deutscher Politiker (NPD), MdL"
Q633,Neil Young,Kanadischer Rockmusiker
Q437504,Tatsuya Matsuda,japanischer Synchronsprecher
Q99220,Carl von Brandenstein,deutscher Politiker (SPD)
Q93082,Charles Leonard Hamblin,"australischer Philosoph, Logiker und Computerpionier"
Q7155,Ethologie,"Teilbereich der Zoologie, der die Verhaltensbiologie untersucht"
Q17042,Oakland,Großstadt im US-Bundesstaat Kalifornien
Q549442,Helmut Lachenmann,deutscher Komponist und Kompositionslehrer
Q172796,Jan Flinterman,niederländischer Autorennfahrer
Q78679,Hildegard Burjan,österreichische Sozialpolitikerin (CS) und Ordensgründerin
Q46795,Wangari Maathai,kenianische Umweltaktivistin und Friedensnobelpreisträgerin
Q221951,Achilleus Tatios,griechischer Romanautor
Q99009,Emil Theil,"deutscher Politiker (SPD), MdBB und Senator, MdB"
Q94027,Ali Treki,libyscher Diplomat und Politiker
Q509900,Santiago Segura,"spanischer Schauspieler, Regisseur, Produzent und Drehbuchautor"
Q374218,Gefangene des Stroms,Film von Henry Hathaway (1956)
Q34076,Nathalia Dill,brasilianische Schauspielerin
Q100762,Alfred Grünberg,deutscher Arbeiter und Widerstandskämpfer gegen den Nationalsozialismus
Q67904,Kaisten AG,"Gemeinde im Kanton Aargau, Schweiz"
Q852638,Dana Point,Ort im US-Bundesstaat Kalifornien
